ORGIN_AIPORT_ID,Description,Code.y
16061,"Kingston, Canada: Kingston Airport",YGK
16062,"La Grande, Canada: La Grande Riviere",YGL
16063,"Greenway Sound, Canada: Greenway Sound Airport",YGN
16064,"Gaspe, Canada: Michel Pouliot",YGP
16065,"Geraldton, Canada: Geraldton Greenstone Regional",YGQ
16066,"Iles de la Madeleine, Canada: Iles de la Madeleine Airport",YGR
16067,"Igloolik, Canada: Igloolik Airport",YGT
16068,"Havre St. Pierre, Canada: Havre St. Pierre Airport",YGV
16069,"Kuujjuarapik, Canada: Kuujjuarapik Airport",YGW
16070,"Gillam, Canada: Gillam Airport",YGX
16072,"Grise Fiord, Canada: Grise Fiord Airport",YGZ
16073,"Port Hope Simpson, Canada: Port Hope Simpson Airport",YHA
16074,"Dryden, Canada: Dryden Regional",YHD
16075,"Hearst, Canada: Hearst Municipal",YHF
16076,"Campbell River, Canada: Harbor",YHH
16077,"Holman Island, Canada: Ulukhaktok Holman",YHI
16078,"Hamilton, Canada: John C. Munro Hamilton International",YHM
16079,"Hornepayne, Canada: Hornepayne Municipal",YHN
16080,"Harrington Harbour, Canada: Harrington Harbour Airport",YHR
16081,"Sechelt, Canada: Sechelt Airport",YHS
16082,"Haines Junction, Canada: Haines Junction Airport",YHT
16083,"Montreal, Canada: St. Hubert",YHU
16084,"Hay River, Canada: Hay River Merlyn Carter",YHY
16085,"Halifax, Canada: Halifax Stanfield International",YHZ
16086,"Atikokan, Canada: Atikokan Municipal",YIB
16087,"Pakuashipi, Canada: St Augustin",YIF
16088,"Big Bay Marina, Canada: Big Bay Marina Airport",YIG
16089,"Yichang, China: Yichang Sanxia",YIH
16090,"Pond Inlet, Canada: Pond Inlet Airport",YIO
16091,"Detroit, MI: Willow Run",YIP
16092,"Island Lake, Canada: Island Lake Airport",YIV
16093,"Yiwu, China: Yiwu Airport",YIW
16094,"Johnny Mountain, Canada: Johnny Mountain Airport",YJO
16095,"Stephenville, Canada: Stephenville Airport",YJT
16096,"Kamloops, Canada: Kamloops Airport",YKA
16097,"Kitchener, Canada: Waterloo",YKF
16098,"Kangirsuk, Canada: Kangirsuk Airport",YKG
16099,"Key Lake, Canada: Key Lake Airport",YKJ
16100,"Schefferville, Canada: Schefferville Airport",YKL
16101,"Yakima, WA: Yakima Air Terminal/McAllister Field",YKM
16102,"Yankton, SD: Chan Gurney Municipal",YKN
16103,"Yakutsk, Russia: Yakutsk Airport",YKS
16104,"Fort George, Canada: Ft. George",YKU
16105,"Kirkland Lake, Canada: Kirkland Lake Airport",YKX
16106,"Toronto, Canada: Buttonville Municipal",YKZ
16107,"Kimmirut/Lake Harbour, Canada: Lake Harbour",YLC
16108,"Chapleau, Canada: Chapleau Airport",YLD
16109,"Lansdowne House, Canada: Lansdowne House Airport",YLH
16110,"Lloydminster, Canada: Lloydminster Airport",YLL
16111,"Mingan, Canada: Mingan Airport",YLP
16112,"La Tuque, Canada: La Tuque Airport",YLQ
16113,"Leaf Rapids, Canada: Leaf Rapids Airport",YLR
16114,"Alert, Canada: Alert Airport",YLT
16115,"Kelowna, Canada: Kelowna Airport",YLW
16116,"Mayo, Canada: Mayo Airport",YMA
16117,"Merritt, Canada: Merritt Airport",YMB
16118,"Matane, Canada: Matane Airport",YME
16119,"Mary's Harbour, Canada: Mary's Harbour Airport",YMH
16120,"Murray Bay, Canada: Charlevoix",YML
16121,"Fort McMurray, Canada: Fort McMurray Airport",YMM
16122,"Moosonee, Canada: Moosonee Airport",YMO
16123,"Port McNeill, Canada: Port McNeill Airport",YMP
16124,"Montreal, Canada: Montreal Metropolitan Area",YMQ
16125,"Yurimaguas, Peru: Yurimaguas Airport",YMS
16126,"Chibougamau, Canada: Chapais",YMT
16127,"Manicouagan, Canada: Manic-5",YMV
16128,"Montreal, Canada: Montreal International (Mirabel)",YMX
16129,"Natashquan, Canada: Natashquan Airport",YNA
16130,"Yenbo, Saudi Arabia: Prince Abdulmohsin Bin Abdulaziz",YNB
16131,"Gatineau, Canada: Gatineau-Ottawa Executive",YND
16132,"Norway House, Canada: Norway House Airport",YNE
16133,"Youngstown/Warren, OH: Youngstown-Warren Regional",YNG
16134,"Hudson's Hope, Canada: Hudson's Hope Airport",YNH
16135,"Yanji, China: Chaoyangchuan",YNJ
16136,"Nootka Sound, Canada: Nootka Sound Airport",YNK
16137,"Points North Landing, Canada: Points North Landing Airport",YNL
16138,"Matagami, Canada: Matagami Airport",YNM
16139,"Yantai, China: Laishan",YNT
16140,"Yangyang, South Korea: Yangyang International",YNY
16141,"Old Crow, Canada: Old Crow Airport",YOC
16142,"Cold Lake, Canada: Cold Lake Group/Captain R. W. McNair",YOD
16143,"Ogoki, Canada: Ogoki Airport",YOG
16144,"High Level, Canada: High Level Airport",YOJ
16145,"Yola, Nigeria: Yola Airport",YOL
16146,"Oshawa, Canada: Oshawa Executive",YOO
16147,"Rainbow Lake, Canada: Rainbow Lake Airport",YOP
16149,"Ottawa, Canada: Ottawa Macdonald Cartier International",YOW
16150,"Rea Point, Canada: Rea Point Airport",YOX
16151,"Prince Albert, Canada: Prince Albert Glass Field",YPA
16152,"Peace River, Canada: Peace River Airport",YPE
16153,"Pickle Lake, Canada: Pickle Lake Airport",YPL
16154,"Port Menier, Canada: Port Menier Airport",YPN
16155,"Peawanuck, Canada: Peawanuck Airport",YPO
16156,"Peterborough, Canada: Peterborough Airport",YPQ
16157,"Digby Island, Canada: Prince Rupert",YPR
16158,"Port Hawkesbury, Canada: Port Hawkesbury Airport",YPS
16159,"Powell River, Canada: Powell River Airport",YPW
16160,"Povungnituk, Canada: Puvirnituq",YPX
16161,"Fort Chipewyan, Canada: Fort Chipewyan Airport",YPY
16162,"Muskoka, Canada: Muskoka Airport",YQA
16163,"Quebec, Canada: Quebec Jean Lesage International",YQB
16164,"The Pas, Canada: The Pas Airport",YQD
16165,"Red Deer, Canada: Red Deer Regional",YQF
16166,"Windsor, Canada: Windsor Airport",YQG
16167,"Watson Lake, Canada: Watson Lake Airport",YQH
16168,"Yarmouth, Canada: Yarmouth Airport",YQI
16169,"Kenora, Canada: Kenora Airport",YQK
16170,"Lethbridge, Canada: Lethbridge County",YQL
16171,"Moncton, Canada: Greater Moncton Romeo Leblanc International",YQM
16172,"Comox, Canada: Comox Airport",YQQ
16173,"Regina, Canada: Regina International",YQR
16174,"Thunder Bay, Canada: Thunder Bay Airport",YQT
16175,"Grande Prairie, Canada: Grande Prairie Airport",YQU
16176,"Yorkton, Canada: Yorkton Municipal",YQV
16177,"North Battleford, Canada: North Battleford Airport",YQW
16178,"Gander, Canada: Gander International",YQX
16179,"Sydney, Canada: Sydney Airport",YQY
16180,"Quesnel, Canada: Quesnel Airport",YQZ
16181,"Resolute Bay, Canada: Resolute Bay Airport",YRB
16182,"Chicoutimi, Canada: St Honore",YRC
16183,"Dean River, Canada: Dean River Airport",YRD
16184,"Roberval, Canada: Roberval Airport",YRJ
16185,"Red Lake, Canada: Red Lake Airport",YRL
16186,"Trois Rivieres, Canada: Trois Rivieres Airport",YRQ
16187,"Rankin Inlet, Canada: Rankin Inlet Airport",YRT
16188,"Sudbury, Canada: Sudbury Airport",YSB
16189,"Sherbrooke, Canada: Sherbrooke Airport",YSC
16190,"Stony Rapids, Canada: Stony Rapids Airport",YSF
16191,"Saint John, Canada: Saint John Airport",YSJ
16192,"St. Leonard, Canada: St Leonard Cyr",YSL
16193,"Fort Smith, Canada: Fort Smith Airport",YSM
16194,"Salmon Arm, Canada: Salmon Arm Airport",YSN
16195,"Marathon, Canada: Marathon Airport",YSP
16196,"Nanisivik, Canada: Nanisivik Airport",YSR
16197,"St. Theresa Point, Canada: St. Theresa Point Airport",YST
16198,"Summerside, Canada: Summerside Airport",YSU
16199,"Saglek, Canada: Saglek Airport",YSV
16201,"Pembroke, Canada: Pembroke Airport",YTA
16202,"Cape Dorset, Canada: Cape Dorset Airport",YTE
16203,"Alma, Canada: Chesterfield Inlet",YTF
16204,"Sullivan Bay, Canada: Sullivan Bay Water Aerodrome",YTG
16205,"Thompson, Canada: Thompson Airport",YTH
16206,"Terrace Bay, Canada: Terrace Bay Airport",YTJ
16207,"Big Trout Lake, Canada: Big Trout Lake Airport",YTL
16208,"La Macaza, Canada: Mont-Tremblant International",YTM
16209,"Riviere-au-Tonnerre, Canada: Riviere Au Tonnerre",YTN
16210,"Toronto, Canada: Toronto Metropolitan Area",YTO
16211,"Tofino, Canada: Tofino Seaplane Base",YTP
16212,"Tasiujuaq, Canada: Tasiujaq",YTQ
16213,"Trenton, Canada: Trenton Airport",YTR
16214,"Timmins, Canada: Victor M Power",YTS
16215,"Toronto, Canada: Billy Bishop Toronto City",YTZ
16216,"Tuktoyaktuk, Canada: Tuktoyaktuk Airport",YUB
16217,"Montreal, Canada: Pierre Elliott Trudeau International",YUL
16218,"Yuma, AZ: Yuma MCAS/Yuma International",NYL
16218,"Yuma, AZ: Yuma MCAS/Yuma International",YUM
16219,"Repulse Bay, Canada: Naujaat",YUT
16220,"Hall Beach, Canada: Hall Beach Airport",YUX
16221,"Rouyn-Noranda, Canada: Rouyn-Noranda Airport",YUY
16222,"Moroni, Comoros: Iconi",YVA
16223,"Bonaventure, Canada: Bonaventure Airport",YVB
16224,"Lac La Ronge, Canada: La Ronge",YVC
16225,"Cape Dyer, Canada: Cape Dyer Airport",YVN
16226,"Val d'Or, Canada: Val d'Or Airport",YVO
16227,"Fort Chimo, Canada: Fort Chimo Airport",YVP
16228,"Norman Wells, Canada: Norman Wells Airport",YVQ
16229,"Vancouver, Canada: Vancouver International",YVR
16230,"Buffalo Narrows, Canada: Buffalo Narrows Airport",YVT
16231,"Kangiqsujuaq, Canada: Kangiqsujuaq Wakeham Bay",YWB
16232,"Winnipeg, Canada: James Armstrong Richardson International",YWG
16233,"Victoria, Canada: Victoria Inner Harbour",YWH
16234,"Deline, Canada: Deline Airport",YWJ
16235,"Wabush, Canada: Wabush Airport",YWK
16236,"Williams Lake, Canada: Williams Lake Airport",YWL
16237,"Chute-Des-Passes, Canada: Chute-Des-Passes Airport",YWQ
16238,"White River, Canada: White River Airport",YWR
16239,"Wrigley, Canada: Wrigley Airport",YWY
16240,"Cranbrook, Canada: Canadian Rockies International",YXC
16241,"Edmonton, Canada: Edmonton City Centre",YXD
16242,"Saskatoon, Canada: John G Diefenbaker International",YXE
16243,"Medicine Hat, Canada: Medicine Hat Airport",YXH
16244,"Fort St. John, Canada: Fort St. John Airport",YXJ
16245,"Rimouski, Canada: Rimouski Airport",YXK
16246,"Sioux Lookout, Canada: Sioux Lookout Airport",YXL
16247,"Pangnirtung, Canada: Pangnirtung Airport",YXP
16248,"Beaver Creek, Canada: Beaver Creek Airport",YXQ
16249,"Earlton, Canada: Timiskaming Regional",YXR
16250,"Prince George, Canada: Prince George Airport",YXS
16251,"Terrace, Canada: Terrace Airport",YXT
16252,"London, Canada: London Airport",YXU
16253,"Abbotsford, Canada: Abbotsford Airport",YXX
16254,"Whitehorse, Canada: Erik Nielsen International",YXY
16255,"Wawa, Canada: Wawa Airport",YXZ
16256,"North Bay, Canada: North Bay Airport",YYB
16257,"Calgary, Canada: Yyc Calgary International",YYC
16258,"Smithers, Canada: Smithers Airport",YYD
16259,"Fort Nelson, Canada: Fort Nelson Airport",YYE
16260,"Penticton, Canada: Penticton Airport",YYF
16261,"Charlottetown, Canada: Charlottetown Airport",YYG
16262,"Taloyoak, Canada: Taloyoak Airport",YYH
16263,"Victoria, Canada: Victoria International",YYJ
16264,"Lynn Lake, Canada: Lynn Lake Airport",YYL
16265,"Swift Current, Canada: Swift Current Airport",YYN
16266,"Churchill, Canada: Churchill Airport",YYQ
16267,"Goose Bay, Canada: Goose Bay Airport",YYR
16268,"St. John's, Canada: St. John's International",YYT
16269,"Kapuskasing, Canada: Kapuskasing Airport",YYU
16270,"Mont Joli, Canada: Mont Joli Airport",YYY
16271,"Toronto, Canada: Lester B. Pearson International",YYZ
16272,"Gore Bay, Canada: Gore Bay/Manitoulin",YZE
16273,"Yellowknife, Canada: Yellowknife Airport",YZF
16274,"Slave Lake, Canada: Slave Lake Airport",YZH
16275,"Sandspit, Canada: Sandspit Airport",YZP
16276,"Sarnia, Canada: Chris Hadfield",YZR
16277,"Coral Harbour, Canada: Coral Harbour Airport",YZS
16278,"Port Hardy, Canada: Port Hardy Airport",YZT
16279,"Sept-Iles, Canada: Sept-Iles Airport",YZV
16280,"Alice Arm, Canada: Alice Arm Airport",ZAA
16281,"Zadar, Croatia: Zadar Airport",ZAD
16282,"Zagreb, Croatia: Zagreb Airport",ZAG
16283,"Zahedan, Iran: Zahedan International",ZAH
16284,"Valdivia, Chile: Las Marias",ZAL
16285,"Zamboanga, Philippines: Zamboanga International",ZAM
16286,"Zaragoza, Spain: Zaragoza AB",ZAZ
16288,"Bathurst, Canada: Bathurst Airport",ZBF
16289,"Biloela, Australia: Biloela (Thangool)",THG
16289,"Biloela, Australia: Biloela (Thangool)",ZBL
16290,"Bromont, Canada: Bromont Roland Desourdy",ZBM
16291,"Bowen, Australia: Bowen Airport",ZBO
16292,"Branson, MO: John the Diver",ZBX
16293,"Zacatecas, Mexico: General Leobardo C. Ruiz International",ZCL
16294,"Temuco, Chile: Maquehue",ZCO
16295,"Bella Bella, Canada: Denny Island",ZEL
16296,"Faro, Canada: Faro Airport",ZFA
16297,"Fort McPherson, Canada: Fort McPherson Airport",ZFM
16298,"Fort Norman, Canada: Fort Norman Airport",ZFN
16299,"Grand Forks, Canada: Grand Forks Airport",ZGF
16300,"Ngoma, Zambia: Ngoma Airport",ZGM
16301,"Gethsemani, Canada: Gethsemani Airport",ZGS
16302,"Zhanjiang, China: Zhanjiang Airport",ZHA
16303,"Ziguinchor, Senegal: Ziguinchor Airport",ZIG
16304,"Ixtapa/Zihuatanejo, Mexico: Ixtapa-Zihuatanejo International",ZIH
16305,"Kasaba Bay, Zambia: Kasaba Bay Airport",ZKB
16306,"Manzanillo, Mexico: Playa de Oro International",ZLO
16307,"La Tabatiere, Canada: La Tabatiere Airport",ZLT
16308,"Sena Madureira, Brazil: Sena Madureira Airport",ZMD
16309,"Masset, Canada: Masset Airport",ZMT
16310,"Nanaimo, Canada: Harbour",ZNA
16311,"Nyac, AK: Nyac Airport",ZNC
16312,"Zinder, Niger: Zinder Airport",ZND
16313,"Newman, Australia: Newman Airport",ZNE
16314,"Ingolstadt, Germany: Ingolstadt Airport",ZNQ
16315,"Zanzibar, Tanzania: Abeid Amani Karume International",ZNZ
16316,"Ocean Falls, Canada: Ocean Falls Airport",ZOF
16318,"Osorno, Chile: Canal Bajo Carlos Hott Siebert",ZOS
16319,"Sachigo Lake, Canada: Sachigo Lake Airport",ZPB
16320,"Queenstown, New Zealand: Queenstown Airport",ZQN
16321,"Zurich, Switzerland: Zurich Airport",ZRH
16322,"San Salvador, The Bahamas: San Salvador International",ZSA
16323,"Sligo, Ireland: Sligo Bus Station",ZSL
16324,"Sassandra, Cote d'Ivoire: Sassandra Airport",ZSS
16325,"Stewart, Canada: Stewart Airport",ZST
16326,"Prince Rupert, Canada: Prince Rupert Seal Cove Heliport",ZSW
16327,"Zakinthos, Greece: Dionisios Solomos",ZTH
16328,"Tahsis, Canada: Tahsis Airport",ZTS
16329,"Zhuhai, China: Jinwan",ZUH
16330,"Churchill Falls, Canada: Churchill Falls Airport",ZUM
16331,"Miandrivazo, Madagascar: Miandrivazo Airport",ZVA
16332,"Savannakhet, Laos: Savannakhet International",ZVK
16333,"Wollaston Lake, Canada: Wollaston Lake Airport",ZWL
16334,"Rota, Spain: Rota Airport",ROZ
16334,"Rota, Spain: Rota Airport",ZXA
16335,"Albuquerque, NM: Double Eagle II",ZXB
16336,"Gasquet, CA: Ward Field",ZXC
16337,"San Isidro, Dominican Republic: San Isidro International",ZXD
16338,"Sculthorpe, United Kingdom: Sculthorpe Airport",ZXE
16339,"Illinois Creek, AK: Illinois Creek Airport",ZXF
16340,"Chomondely Sound, AK: Chomondely Sound Airport",ZXH
16341,"Coal Bay, AK: Coal Bay Airport",ZXI
16342,"Happy Harbour, AK: Happy Harbour Airport",ZXJ
16343,"Lancaster Cove, AK: Lancaster Cove Airport",ZXK
16344,"Reid Cove, AK: Reid Cove Airport",ZXL
16345,"Saltery Cove, AK: Saltery Cove Airport",ZXM
16346,"Clover Bay, AK: Clover Bay Airport",ZXN
16347,"El Capitan, AK: El Capitan Peak",ZXO
16348,"Salmon Bay Lake, AK: Salmon Bay Lake Airport",ZXP
16352,"Cloverdale, CA: Cloverdale Municipal",ZXT
16353,"North Kingstown, RI: Quonset State",ZXU
16354,"Nappanee, IN: Nappanee Municipal",ZXV
16355,"Paradise, CA: Paradise Skypark",ZXW
16356,"Kennewick, WA: Vista Field",ZXX
16357,"Delta, CO: Blake Field",ZXY
16358,"Waterville, WA: Waterville Airport",ZXZ
16359,"Sylhet, Bangladesh: Savannakhet",ZYL
16360,"Mzuzu, Malawi: Mzuzu Airport",ZZU
16361,"Zanesville, OH: Zanesville Municipal",ZZV
16363,"Fernandina Beach, FL: Fernandina Beach Municipal",FHB
16364,"Panama City, Panama: Marcos A Gelabert International",PAC
16385,"Ad-Dabbah, Sudan: Ad-Dabbah Airport",AAD
16386,"Aua Island, Papua New Guinea: Aua Island Airport",AUI
16387,"Abakan, Russia: Abakan Airport",ABA
16388,"Barretos, Brazil: Chafei Amsei",BAT
16389,"Badana, Saudi Arabia: Badanah",NA
16390,"Beluga, AK: Beluga Airport",BVU
16392,"McCord, AK: McCord Seaplane Base",NA
16393,"Papua New Guinea, Papua New Guinea: City",NA
16394,"Marinduque, Philippines: Marinduque Airport",MRQ
16396,"Nellie Juan, AK: Nellie Juan Airport",NA
16398,"Bacolod, Philippines: Bacolod Airport",BCD
16399,"Sanandaj, Iran: Sanandaj Airport",SDG
16400,"Swindon, United Kingdom: Swindon Airport",SWI
16401,"Tinak, Marshall Islands: Tinak Airport",TIC
16402,"Pulau Tioman, Malaysia: Pulau Tioman Airport",TOD
16403,"Copiapo, Chile: Desierto de Atacama",CPO
16404,"South Naknek, AK: Peter Pan Seafoods",NA
16405,"Nanchang, China: Nanchang Xiangtang",NA
16406,"Bagabag, Philippines: Bagabag Airport",NA
16407,"Cornelio Procopio, Brazil: Cornelio Procopio Airport",CKO
16408,"Tokyo, Japan: Hyakuri",IBR
16409,"Marquette, MI: K. I. Sawyer AFB",NA
16410,"Montserrat, Montserrat: W. H. Bramble",NA
16411,"Luxi, China: Mangshi",LUM
16412,"Slaton, TX: Slaton Municipal",TX8
16413,"Nevsehir, Turkey: Nevsehir Airport","NAV"
16414,"Picayune, MS: Picayune Municipal",MS2
16415,"Haikou, China: Haikou Dayingshan",NA
16416,"Hangzhou, China: Jianqiao",NA
16417,"Tuxtla Gutierrez, Mexico: Angel Albino Corzo International",TGZ
16418,"Mandalay, Burma: Mandalay International",MDL
16419,"Sewanee, TN: Franklin County",UOS
16420,"Amendola, Italy: Amendola Airport",IT1
16421,"Athens, Greece: Hellinikon",NA
16422,"Gulf Shores, AL: Jack Edwards National",GUF
16423,"Andalusia/Opp, AL: South Alabama Regional at Bill Benton Field",AL4
16424,"Frankfort, MI: Frankfort Dow Memorial Field",MI4
16425,"Potsdam, NY: Potsdam Municipal Damon Field",NY4
16426,"Ada, OK: Ada Regional",ADT
16427,"Tuxekan Island, AK: Naukati Bay Seaplane Base",WNC
16428,"Marble Canyon, AZ: Marble Canyon Airport",L41
16429,"Middlebury, VT: Middlebury State",6B0
16430,"Zhezkazgan, Kazakhstan: Zhezkazgan Airport",DZN
16431,"Aberdeen, ID: Aberdeen Municipal",U36
16432,"Koroba, Papua New Guinea: Koroba Airport",KDE
16433,"Ingolstadt, Germany: Ingolstadt Manching",IGS
16434,"Leon, Spain: Leon Airport",LEN
16435,"Loeriesfontein, South Africa: Loeriesfontein Airport",NA
16436,"Mae Sot, Thailand: Mae Sot Airport",MAQ
16437,"Oslo, Norway: Oslo Metropolitan Area",NA
16438,"Lima, OH: Lima Airport",NA
16439,"Ulan-Ude, Russia: Mukhino",UUD
16440,"Austin, TX: Robert Mueller Municipal",NA
16441,"Plainville, CT: Robertson Field",CT1
16442,"Millbrook, NY: Sky Acres",NY5
16443,"Cabo San Lucas, Mexico: Cabo San Lucas International",CSL
16444,"Swidwin, Poland: Swidwin Airport",PL1
16445,"Driggs, ID: Driggs-Reed Memorial",ID1
16446,"Masterton, New Zealand: Masterton Airport",MRO
16447,"Sulaymaniyah, Iraq: Sulaymaniyah International",ISU
16448,"Forres, United Kingdom: RAF Kinloss",FSS
16449,"Paragould, AR: Kirk Field",PGR
16450,"Derby, Australia: Curtin",DCN
16451,"Salome, AZ: Sheepy Hollow Ranch",AZ4
16452,"Saratov, Russia: Engels AFB",RU3
16453,"Gregory, SD: Gregory Municipal Flynn Field",SD2
16454,"Hamilton, NY: Hamilton Municipal",VGC
16455,"Demopolis, AL: Demopolis Regional",AL5
16456,"Jebel Ali, United Arab Emirates: Al Maktoum International",DWC
16457,"Chatham Kent, Canada: Chatham-Kent",XCM
16458,"El Palomar, Argentina: El Palomar Airport",EPA
16459,"Fremont, OH: Sandusky County Regional",S24
16460,"Barcelos, Brazil: Barcelos Airport",BAZ
16461,"Lashkar Gah, Afghanistan: Bastion Airfield",AF2
16462,"Muan, South Korea: Muan International",MWX
16463,"Michellville, MD: Freeway",MD1
16464,"Navoi, Uzbekistan: Navoi Airport",NVI
16465,"Weipa, Australia: Scherger",AU1
16466,"Villavicencio, Colombia: Vanguardia",VVC
16467,"Changchun, China: Longjia",CGQ
16468,"Philadelphia, MS: Philadelphia Municipal",MS3
16469,"Wadena, MN: Wadena Municipal",MN4
16470,"Bluffton, OH: Bluffton Airport",OH8
16471,"Sialkot, Pakistan: Sialkot International",SKT
16472,"Independence Creek, AK: Independence Creek Airport",AA7
16473,"Wichita, KS: Beech Factory",BEC
16474,"Jefferson, GA: Jackson County",GA4
16475,"Durban, South Africa: King Shaka International",DUR
16476,"Hyderabad, India: Rajiv Gandhi International",HYD
16477,"Queretaro, Mexico: Queretaro Intercontinental",QRO
16478,"Lebel-sur-Quevillon, Canada: Lebel-sur-Quevillon Airport",YLS
16479,"Montague, MA: Turners Falls",MA2
16480,"Daqing Shi, China: Saertu",DQA
16481,"Bayankhongor, Mongolia: Bayankhongor Airport",BYN
16482,"Albert, France: Albert Bray",BYF
16483,"Khanty-Mansiysk, Russia: Khanty-Mansiysk Airport",HMA
16484,"Zanjan, Iran: Zanjan Airport",JWN
16485,"Mamitupo, Panama: Mamitupo Airport",MPI
16486,"Greenwood, Canada: Greenwood Airport",YZX
16487,"Taunton, MA: Taunton Municipal King Field",MA3
16488,"Sampit, Indonesia: H.Asan",SMQ
16489,"Seward Peninsula, AK: Kelly Creek Airstrip",AK1
16490,"Bear Fish Camp, AK: Bear Fish Camp Airport",AK2
16491,"Princeton, ME: Princeton Municipal",PNN
16492,"Tubarao, Brazil: Tubarao Airport",QTB
16493,"Jiangsu, China: Lianyungang Baitabu",LYG
16494,"Thablotin, Saudi Arabia: Thablotin Airport",SA1
16495,"Simsbury, CT: Simsbury Airport",CT2
16496,"Logan, WV: Logan County",WV2
16497,"Fairhope, AL: H. L. Sonny Callahan",AL6
16498,"Skaneateles, NY: Skaneateles Aero Drome",NY7
16499,"Johnstown, NY: Fulton County",NY6
16500,"Red Wing, MN: Red Wing Regional",MN5
16501,"Madison, CT: Griswold",MPE
